task No.,task_name,execution_time,resource_load,earliest_time,latest_time
712,dwd_ms.usp_csdc_stock_adj_dwd,1,0.047,0,1437
713,dwd_ms.usp_csdc_sync_inv_age,1,0.053,1,1437
714,dwd_ms.usp_cust_po_type,1,0.05,4,1438
715,dwd_ms.usp_domain_sales_skill,1,0.035,0,1437
716,dwd_ms.usp_exp_global_acnt_identification,1,0.04,4,1435
717,dwd_ms.usp_fact_prc_region_target_detail,4,0.051,0,1437
718,dwd_ms.usp_fgi_lecoo_ms_inventory,2,0.059,1,1437
719,dwd_ms.usp_first_trade,1,0.032,3,1437
720,dwd_ms.usp_fr_5s_bu_tree_mapping,1,0.046,3,1437
721,dwd_ms.usp_fr_t_0101_smb_bp_list,1,0.033,4,1437
722,dwd_ms.usp_fr_t_0102_bu_prf_mapping_new,1,0.037,3,1435
723,dwd_ms.usp_global_acnt_identification,1,0.042,0,1436
724,dwd_ms.usp_industry,1,0.03,0,1439
725,dwd_ms.usp_isg_junior_industry,1,0.032,1,1435
726,dwd_ms.usp_isg_prc_business_opportunity,3,0.039,4,1437
727,dwd_ms.usp_isg_prc_calendar,1,0.043,1,1438
728,dwd_ms.usp_isg_prc_execute_proj,7,0.044,2,1436
729,dwd_ms.usp_isg_prc_execute_proj_product_ln_item,21,0.033,4,1436
730,dwd_ms.usp_isg_prc_execute_proj_product_ln_item_subproduct,7,0.036,3,1439
731,dwd_ms.usp_isg_prc_joint_venture_hw_order,1,0.033,4,1439
732,dwd_ms.usp_isg_prc_joint_venture_pipeline,1,0.048,1,1435
733,dwd_ms.usp_isg_prc_joint_venture_svc_order,1,0.037,2,1436
734,dwd_ms.usp_isg_prc_reduction_exrt,3,0.048,3,1435
735,dwd_ms.usp_isg_prc_so,4,0.032,0,1437
736,dwd_ms.usp_isg_prc_so_ln,4,0.051,3,1437
737,dwd_ms.usp_isg_prc_svc_order,1,0.041,1,1438
738,dwd_ms.usp_isg_rel_industry,1,0.041,0,1437
739,dwd_ms.usp_isg_senior_industry,1,0.031,2,1439
740,dwd_ms.usp_l3_l4_lenovo_business_unit_agreement_sales_area,3,0.037,1,1435
741,dwd_ms.usp_lecoo_affiliated_cust,1,0.039,0,1439
742,dwd_ms.usp_lecoo_bulevel6_mapping,1,0.053,2,1438
743,dwd_ms.usp_lecoo_daily_sales_data,1,0.035,3,1439
744,dwd_ms.usp_lecoo_final_sales_data,1,0.037,4,1436
745,dwd_ms.usp_lecoo_internal_supplier,1,0.053,4,1439
746,dwd_ms.usp_lecoo_lebei_store_info,1,0.036,1,1439
747,dwd_ms.usp_lecoo_prc_province,1,0.051,0,1435
748,dwd_ms.usp_main_trade,1,0.05,3,1437
749,dwd_ms.usp_manageregion,1,0.054,3,1436
750,dwd_ms.usp_mktg_status_rad,1,0.046,3,1438
751,dwd_ms.usp_postal_addr,1,0.042,3,1436
752,dwd_ms.usp_prc_acnt,10,0.044,2,1438
753,dwd_ms.usp_prc_bp_purchasing_right_information,2,0.037,2,1439
754,dwd_ms.usp_prc_business_unit_lvl,1,0.04,1,1437
755,dwd_ms.usp_prc_consumer_stock_transfer,2,0.035,3,1436
756,dwd_ms.usp_prc_csdc_ssdc_activation_dwd,3,0.054,3,1435
757,dwd_ms.usp_prc_daily_cadence_and_target_cadence,1,0.054,3,1438
758,dwd_ms.usp_prc_daily_cadence_and_target_cadence_sell_through_in,3,0.039,2,1435
759,dwd_ms.usp_prc_daily_cadence_and_target_target,5,0.031,0,1439
760,dwd_ms.usp_prc_daily_cadence_and_target_target_sell_through_in,6,0.044,1,1438
761,dwd_ms.usp_prc_fiscal_week_calendar,1,0.03,4,1437
762,dwd_ms.usp_prc_isg_bu_hier,1,0.057,0,1437
763,dwd_ms.usp_prc_national_agent_and_reseller_mapping,1,0.048,4,1435
764,dwd_ms.usp_prc_reseller_and_superior_distributor_mapping,2,0.056,0,1439
765,dwd_ms.usp_prc_sale_order_hdr,1,0.046,2,1439
766,dwd_ms.usp_prc_sale_order_ln_item,19,0.032,4,1439
767,dwd_ms.usp_prc_sd_bu_hier,1,0.031,3,1439
768,dwd_ms.usp_prc_serial_no_lvl_chnl_stock_transfer_detail_widetable,4,0.033,4,1437
769,dwd_ms.usp_prc_so,2,0.056,0,1438
770,dwd_ms.usp_prc_so_item,21,0.041,1,1439
771,dwd_ms.usp_prcing_procedure,1,0.041,2,1439
772,dwd_ms.usp_price_list_type,1,0.032,2,1437
773,dwd_ms.usp_product_characteristic_mapping,1,0.048,2,1438
774,dwd_ms.usp_product_ln_to_business_unit,1,0.037,4,1439
775,dwd_ms.usp_proj_quotation,1,0.049,3,1437
776,dwd_ms.usp_ref_isg_china_acnt_sector_to_industry,1,0.041,4,1438
777,dwd_ms.usp_ref_isg_china_cust_lvl_mapping,1,0.053,3,1437
778,dwd_ms.usp_ref_isg_china_newsales3_leader,1,0.036,3,1436
779,dwd_ms.usp_ref_isg_china_presales_employee,1,0.031,2,1436
780,dwd_ms.usp_ref_prc_cto_product_characteristic_mapping,2,0.046,0,1437
781,dwd_ms.usp_ref_prc_fi_accounting,2,0.057,2,1437
782,dwd_ms.usp_rel_city_std_nm,1,0.054,3,1436
783,dwd_ms.usp_rel_industry_order_info,2,0.045,1,1438
784,dwd_ms.usp_rel_thinkvision_product_mapping,2,0.03,2,1439
785,dwd_ms.usp_rel_xinchuang_info,2,0.039,4,1436
786,dwd_ms.usp_rel_xinchuang_order,1,0.044,4,1436
787,dwd_ms.usp_sales_territory,3,0.033,0,1439
788,dwd_ms.usp_sales_territory_acnt_type,1,0.052,1,1436
789,dwd_ms.usp_sec_data_all,45,0.035,1,1436
790,dwd_ms.usp_sec_trade,1,0.038,4,1437
791,dwd_ms.usp_smb_cust_seg,1,0.033,2,1439
792,dwd_ms.usp_smb_cust_segmentation4_determ,1,0.056,1,1437
793,dwd_ms.usp_smb_funding_rel,1,0.037,4,1436
794,dwd_ms.usp_smb_lecoo_cust_seg_channel_mapping,1,0.057,1,1439
795,dwd_ms.usp_smb_rel_dflt_combat_unit,1,0.033,1,1439
796,dwd_ms.usp_smb_sn_sti,1,0.04,1,1437
797,dwd_ms.usp_ssdc_chnl_manual_inv_age,1,0.054,4,1435
798,dwd_ms.usp_ssdc_fgi_dwd,1,0.044,4,1439
799,dwd_ms.usp_ssdc_jd_lock_bypn,28,0.059,0,1438
800,dwd_ms.usp_ssdc_smb_bysn_full,11,0.039,0,1437
801,dwd_ms.usp_ssdc_smb_full,5,0.037,1,1439
802,dwd_ms.usp_ssdc_sti_bypn,3,0.043,4,1437
803,dwd_ms.usp_subterritory_acnt,4,0.055,1,1435
804,dwd_ms.usp_svc_prc_acnt,2,0.052,0,1438
805,dwd_ms.usp_svc_prc_bu,1,0.054,3,1436
806,dwd_ms.usp_svc_prc_city,1,0.046,1,1437
807,dwd_ms.usp_svc_prc_contact,1,0.037,0,1436
808,dwd_ms.usp_svc_prc_d365_cd_table,2,0.031,3,1439
809,dwd_ms.usp_svc_prc_opportunity,2,0.036,2,1437
810,dwd_ms.usp_svc_prc_opportunity_product,1,0.039,0,1439
811,dwd_ms.usp_svc_prc_opportunity_resource,1,0.049,4,1437
812,dwd_ms.usp_svc_prc_product_ln,1,0.045,1,1436
813,dwd_ms.usp_svc_prc_province,1,0.034,2,1436
814,dwd_ms.usp_svc_prc_sales_user,1,0.041,4,1436
815,dwd_ms.usp_territory_rel,3,0.03,2,1436
816,dwd_ms.usp_territory_to_employee_rel,3,0.034,0,1438
817,dwd_ms.usp_third_party_gpn_mapping,1,0.051,4,1438
818,dwd_ms_prc_moto_sale_prc_full,2,0.033,4,1439
819,dwd_ms_prc_sale_order_price_cond_worldwide_full,66,0.046,4,1435
820,dwd_ms_ref_product_div_mapping_worldwide_full,2,0.058,1,1436
821,dwd_ms_ref_product_to_cfc_mapping_worldwide_full,2,0.047,1,1436
822,dwd_sc.usp_build_plan,3,0.048,1,1437
823,dwd_sc.usp_ecc_lenovo_own_inv_aging_data,3,0.055,4,1435
824,dwd_sc.usp_ecc_so_stock_data,2,0.036,3,1437
825,dwd_sc.usp_ecc_supplier_own_inv_aging_data,2,0.059,2,1435
826,dwd_sc.usp_llsc_prc_doc_flow,1,0.048,0,1435
827,dwd_sc.usp_llsc_row_doc_flow,1,0.046,1,1437
828,dwd_sc.usp_material_master_plant_vw,1,0.056,0,1437
829,dwd_sc.usp_mo,2,0.049,4,1439
830,dwd_sc.usp_mo_bom,3,0.058,1,1438
831,dwd_sc.usp_mo_grgi,3,0.034,3,1438
832,dwd_sc.usp_mo_status_cd,2,0.045,0,1438
833,dwd_sc.usp_normal_stock_data,2,0.058,2,1439
834,dwd_sc.usp_po_acnt_assignment,3,0.044,3,1435
835,dwd_sc.usp_po_hdr,1,0.05,4,1439
836,dwd_sc.usp_po_history,4,0.039,2,1437
837,dwd_sc.usp_po_item,2,0.035,2,1435
838,dwd_sc.usp_po_schedule_ln,1,0.048,3,1438
839,dwd_sc.usp_purchase_group,1,0.039,3,1439
840,dwd_sc.usp_s4_lenovo_own_inv_aging_data,2,0.047,4,1437
841,dwd_sc.usp_s4_supplier_own_inv_aging_data,2,0.054,1,1436
842,dwd_sc.usp_so_bom,3,0.041,0,1439
843,dwd_sc.usp_so_stock_data,1,0.051,0,1439
844,dwd_sc.usp_spl_screening_hdr,2,0.052,3,1439
845,dwd_sc.usp_vendor_special_stock_data,1,0.043,4,1436
846,dwd_srv.usp_baiyingone_eccso,1,0.03,2,1435
847,dwd_srv.usp_con_detail_report_manual_data,1,0.036,3,1437
848,dwd_srv.usp_con_fcst,1,0.045,2,1436
849,dwd_srv.usp_con_spos_order,1,0.055,4,1437
850,dwd_srv.usp_con_svc_btcp_order,4,0.049,1,1438
851,dwd_srv.usp_con_svc_portal_order,2,0.043,4,1435
852,dwd_srv.usp_con_svc_product,1,0.058,4,1437
853,dwd_srv.usp_con_svc_rtm_1,1,0.043,2,1436
854,dwd_srv.usp_con_svc_rtm_2,1,0.045,1,1436
855,dwd_srv.usp_con_svc_sell_out_detail,3,0.038,1,1435
856,dwd_srv.usp_con_svc_stb_registration_detail,2,0.031,4,1439
857,dwd_srv.usp_con_target,1,0.054,3,1438
858,dwd_srv.usp_prc_svc_opportunity,2,0.033,1,1437
859,dwd_srv.usp_prc_svc_order_detail,19,0.039,4,1439
860,dwd_srv.usp_rel_detail_report_manual_data,1,0.04,4,1439
861,dwd_srv.usp_rel_fcst,1,0.059,2,1437
862,dwd_srv.usp_rel_fcst_for_mktg_sales,1,0.042,0,1435
863,dwd_srv.usp_rel_fi_target_fcst,1,0.05,1,1435
864,dwd_srv.usp_rel_historical_manual_data_for_kab,1,0.057,1,1438
865,dwd_srv.usp_rel_historical_manual_data_for_svc,2,0.048,2,1438
866,dwd_srv.usp_rel_order_region,1,0.048,4,1438
867,dwd_srv.usp_rel_target,1,0.055,0,1439
868,dwd_srv.usp_rel_target_for_mktg_sales,1,0.053,2,1435
869,dwd_srv.usp_smb_detail_report_manual_data,1,0.045,4,1435
870,dwd_srv.usp_smb_fcst,1,0.035,2,1435
871,dwd_srv.usp_smb_historical_manual_data,1,0.03,2,1436
872,dwd_srv.usp_smb_ms_svc_route_mapping,1,0.04,2,1439
873,dwd_srv.usp_smb_svc_order,1,0.053,3,1439
874,dwd_srv.usp_smb_svc_order_item,1,0.032,2,1436
875,dwd_srv.usp_smb_svc_sales_and_route_mapping,1,0.033,2,1439
876,dwd_srv.usp_smb_svc_sda_detail_for_mktg_sales,1,0.055,1,1437
877,dwd_srv.usp_smb_svc_stb_registration_detail_by_sn,2,0.05,2,1437
878,dwd_srv.usp_smb_svc_stb_registration_mtm_list,1,0.036,0,1437
879,dwd_srv.usp_smb_target,1,0.04,1,1436
880,dwd_srv.usp_svc_portfolio_lvl_1,1,0.054,0,1436
881,dwd_srv.usp_svc_portfolio_lvl_2,1,0.049,0,1436
882,dwd_srv.usp_svc_portfolio_lvl_3,1,0.035,1,1437
883,dwd_srv.usp_svc_prc_con_retail_family_history_record,1,0.055,3,1436
884,dwd_srv.usp_svc_prc_con_retail_family_shop_spare_gold,1,0.041,2,1436
885,dwd_srv.usp_svc_prc_product,1,0.037,0,1438
886,dwd_srv.usp_svc_prc_store,1,0.046,2,1435
887,dwd_srv.usp_svc_product,1,0.05,1,1437
888,dwd_srv.usp_svc_product_price_book,1,0.056,0,1436
889,dwd_srv.usp_svc_rel_prc_acnt_region_mapping,1,0.037,0,1435
890,dwd_srv.usp_svc_sales_route,1,0.046,0,1435
891,dwd_srv.usp_ttl_gaap,1,0.048,1,1436
892,dwd_srv_ww.usp_SVC_CASE_OVERALL_STATUS,6,0.059,4,1437
893,dwd_srv_ww.usp_SVC_DELIV_TYPE,9,0.04,3,1437
894,dwd_srv_ww.usp_asset_wty,12,0.039,3,1437
895,dwd_srv_ww.usp_cust_asset,7,0.056,1,1436
896,dwd_srv_ww.usp_ref_svc_nec_simulation,1,0.054,4,1439
897,dwd_srv_ww.usp_resolution_details,11,0.051,3,1435
898,dwd_srv_ww.usp_svc_case,15,0.05,0,1438
899,dwd_srv_ww.usp_svc_case_urgency,6,0.038,0,1436
900,dwd_srv_ww.usp_svc_ln_upsell_billing,16,0.052,3,1438
901,dwd_srv_ww.usp_svc_ln_upsell_sales_transaction,15,0.05,1,1438
902,dwd_srv_ww.usp_svc_product_mapping,1,0.033,1,1435
903,dwd_srv_ww.usp_svc_rpt_rpr_rsn_desc,9,0.046,3,1438
904,dwd_srv_ww.usp_svc_serviceplus_exrt,4,0.038,4,1437
905,dwd_srv_ww.usp_svc_subs_billing_item,1,0.052,2,1438
906,dwd_srv_ww.usp_svc_subs_contract,1,0.039,1,1439
907,dwd_srv_ww.usp_wo,15,0.052,4,1436
908,dwd_srv_ww.usp_wo_ln_item,17,0.035,0,1436
909,dwd_srv_ww.usp_wo_ln_item_acct_ind,6,0.03,3,1436
910,dwd_srv_ww.usp_wo_ln_item_status,7,0.034,2,1436
911,dwd_srv_ww.usp_wo_overall_status,8,0.039,3,1437
912,ext.usp_optimus_service_booking_isg,3,0.051,2,1435
913,ext.usp_optimus_service_gaap_isg,5,0.051,0,1439
914,ods.Koala_LK_CLOSE_CODE_DESC,1,0.04,4,1438
915,ods.Koala_LK_SERV_DEL_DESC,1,0.046,4,1435
916,ods.Koala_PC_INCIDENT_CFIUS_CONSTRAINED,10,0.045,3,1437
917,ods.Koala_PC_INCIDENT_ROOT,4,0.052,4,1438
918,ods.Koala_PC_LABOR,3,0.052,0,1435
919,ods.Koala_PC_PARTS,3,0.045,3,1439
920,ods.Koala_PC_STATUS,5,0.038,4,1436
921,ods.LSCRM_ZIBT_SOFTACT,4,0.04,3,1435
922,ods.PX_AP_WISTRON_DATA_IL,2,0.04,0,1436
923,ods.ad_odh_empinfoad,2,0.031,1,1435
924,ods.ailab_hybrid_summary_data,3,0.046,0,1435
925,ods.anaplan_fi_budget_center_l3_mapping,2,0.053,3,1435
926,ods.anaplan_fi_ecc_ledgers,13,0.043,4,1439
927,ods.anaplan_fi_monthly_trend_report,2,0.03,0,1437
928,ods.anaplan_fi_subpackage_mapping,2,0.047,0,1436
929,ods.ap_pcsd_ceo_ww_pcsd_daily_load,2,0.054,0,1435
930,ods.baiyingone_eccso,2,0.049,2,1436
931,ods.bigquery_mbg_daily_order_load,1,0.055,2,1438
932,ods.bpc_/b28/hwwdg2u5,2,0.046,0,1436
933,ods.bpc_/b28/hwwdhrcy,1,0.053,4,1438
934,ods.bpc_/b28/hwwdox0i,2,0.048,3,1437
935,ods.bpc_/b28/hwwdxe7e,1,0.039,4,1437
936,ods.bpc_/b28/pwwdg2u5,2,0.056,2,1438
937,ods.bpc_/b28/pwwdhrcy,1,0.036,1,1439
938,ods.bpc_/b28/pwwdox0i,1,0.036,2,1436
939,ods.bpc_/b28/twwdg2u5,2,0.057,3,1439
940,ods.bpc_/b28/twwdhrcy,1,0.053,4,1437
941,ods.bpc_/b28/twwdox0i,2,0.059,1,1435
942,ods.bpc_/bic/aci_mds1300,2,0.05,0,1439
943,ods.bpc_/bic/aco_bps0200,3,0.03,3,1438
944,ods.bpc_/bic/aco_bps0500,2,0.059,4,1435
945,ods.bpc_/bic/aco_bps0600,2,0.03,3,1437
946,ods.bpc_/bic/aco_bps1000,11,0.043,2,1439
947,ods.bpc_/bic/aco_bps1100,2,0.044,1,1435
948,ods.bpc_/bic/aco_bps1200,2,0.05,3,1437
949,ods.bpc_/bic/aco_bps1600,2,0.043,2,1436
950,ods.bpc_/bic/aco_bps4900,2,0.032,0,1436
951,ods.bpt_bs_customer,2,0.049,2,1439
952,ods.bpt_con_flex_portfoliodealdeletelog,2,0.037,3,1436
953,ods.bpt_con_magellan_dt_dealinfo,2,0.035,1,1438
954,ods.bpt_con_magellan_pt_portfolioheader,2,0.043,1,1438
955,ods.bpt_con_magellan_pt_portfolioitem,3,0.034,1,1436
956,ods.bpt_flex_portfoliosmbdeletelog,2,0.033,3,1438
957,ods.bpt_mtm_charactervalue,2,0.046,4,1437
958,ods.bpt_mtm_info,6,0.039,3,1437
959,ods.bpt_smb_flex_siso_report,1,0.056,4,1435
960,ods.bpt_smb_magellan_countryplanheader,3,0.054,3,1436
961,ods.bpt_smb_magellan_countryplanhighlevelpl,2,0.055,1,1439
962,ods.bpt_smb_magellan_pt_portfolioheader,2,0.033,0,1439
963,ods.bpt_smb_magellan_pt_portfolioitem,17,0.04,4,1435
964,ods.bpt_smb_magellan_siso_report,4,0.042,3,1435
965,ods.btcp_exbtcptobigdataplatform,2,0.044,2,1435
966,ods.btcp_exbtcptobigdataplatformforre,2,0.046,2,1435
967,ods.bw_/bic/AZBILL_U100,5,0.036,1,1435
968,ods.bw_/bic/azc_bla102,2,0.053,0,1439
969,ods.bw_/bic/azc_bla1700,2,0.043,1,1438
970,ods.bw_/bic/azc_bps0400,3,0.044,1,1438
971,ods.bw_/bic/azc_eea112,1,0.056,1,1438
972,ods.bw_/bic/azc_eea242,2,0.044,1,1439
973,ods.bw_/bic/azc_eea252,2,0.049,0,1436
974,ods.bw_/bic/azc_eea302,2,0.043,2,1435
975,ods.bw_/bic/azc_eea312,2,0.046,0,1436
976,ods.bw_/bic/azc_eea322,2,0.051,3,1436
977,ods.bw_/bic/azc_fia022,8,0.05,4,1439
978,ods.bw_/bic/azc_opa082,3,0.05,3,1439
979,ods.bw_/bic/azc_opa112,2,0.054,4,1438
980,ods.bw_/bic/azc_sda042,2,0.053,0,1437
981,ods.bw_/bic/azc_sfa022,20,0.042,2,1436
982,ods.bw_/bic/azc_sfa032,12,0.059,4,1438
983,ods.bw_/bic/azc_sra032,9,0.037,0,1437
984,ods.bw_/bic/azi_bla122,3,0.042,2,1436
985,ods.bw_/bic/azi_bla252,4,0.045,0,1439
986,ods.bw_/bic/azi_bls2300,2,0.041,2,1436
987,ods.bw_/bic/azi_cfa012,8,0.052,2,1438
988,ods.bw_/bic/azi_ees5300,1,0.055,2,1437
989,ods.bw_/bic/azi_fia022,1,0.054,4,1436
990,ods.bw_/bic/azi_soaa02,2,0.056,0,1437
991,ods.bw_/bic/azi_soaa12,2,0.032,4,1437
992,ods.bw_/bic/azi_soaa22,2,0.047,0,1439
993,ods.bw_/bic/azi_soaa32,2,0.031,2,1435
994,ods.bw_/bic/azsgmts0200,1,0.055,2,1436
995,ods.bw_/bic/azstp_s0100,2,0.045,1,1438
996,ods.bw_/bic/pzbunum,2,0.041,3,1435
997,ods.bw_/bic/pzbusgmt,2,0.045,4,1439
998,ods.bw_/bic/pzcgprct,1,0.059,2,1439
999,ods.bw_/bic/pzpsol_iid,2,0.054,2,1435
1000,ods.bw_/bic/tzbpcser,2,0.035,2,1435
1001,ods.bw_/bic/tzbunum,1,0.051,1,1439
1002,ods.bw_/bic/tzbusgmt,1,0.034,2,1437
1003,ods.bw_/bic/tzzbpcbu,2,0.036,2,1439
1004,ods.bw__bic_azc_sra052,3,0.047,2,1438
1005,ods.bw__bic_azc_sws0200,3,0.046,4,1435
1006,ods.bw_azi_ops5000,2,0.057,3,1437
1007,ods.bw_azi_ops7300,2,0.038,2,1438
1008,ods.bw_azi_pcs5600,2,0.049,1,1439
1009,ods.bw_bic_azb_blau12,6,0.047,1,1436
1010,ods.bw_bic_azbill_u400,6,0.042,0,1439
1011,ods.bw_bic_azbpc_a072,3,0.035,1,1438
1012,ods.bw_bic_azc_bla322,3,0.032,2,1435
1013,ods.bw_bic_azc_bla372,3,0.03,1,1436
1014,ods.bw_bic_azc_bpa092,2,0.059,1,1439
1015,ods.bw_bic_azc_eea062,4,0.044,2,1438
1016,ods.bw_bic_azc_eea162,27,0.03,2,1436
1017,ods.bw_bic_azc_eea172,3,0.04,4,1437
1018,ods.bw_bic_azc_eea222,2,0.031,0,1436
1019,ods.bw_bic_azc_eea232,3,0.031,2,1439
1020,ods.bw_bic_azc_eea572,3,0.046,3,1438
1021,ods.bw_bic_azc_eea6s2,2,0.038,0,1439
1022,ods.bw_bic_azc_ees1500,17,0.033,1,1437
1023,ods.bw_bic_azc_mda042,7,0.04,4,1436
1024,ods.bw_bic_azc_mds3200,3,0.036,2,1437
1025,ods.bw_bic_azc_opa092,4,0.048,1,1437
1026,ods.bw_bic_azc_opa602,2,0.048,0,1439
1027,ods.bw_bic_azc_ops0100,2,0.031,0,1436
1028,ods.bw_bic_azc_sda052,2,0.041,1,1437
1029,ods.bw_bic_azc_sda082,2,0.049,4,1436
1030,ods.bw_bic_azc_sds5500,3,0.037,1,1437
1031,ods.bw_bic_azc_sra012,3,0.055,2,1438
1032,ods.bw_bic_azc_sra022,4,0.037,4,1437
1033,ods.bw_bic_azc_sra162,16,0.053,1,1436
1034,ods.bw_bic_azc_sramv2,2,0.039,2,1437
1035,ods.bw_bic_azc_sva062,4,0.053,1,1436
1036,ods.bw_bic_azc_wca4012,3,0.042,1,1437
1037,ods.bw_bic_azc_wcs0200,4,0.058,3,1435
1038,ods.bw_bic_azfiglo0200,10,0.043,4,1438
1039,ods.bw_bic_azi_bps2700,1,0.031,2,1435
1040,ods.bw_bic_azi_bps5900,1,0.051,0,1436
1041,ods.bw_bic_azi_ees4200,1,0.035,2,1438
1042,ods.bw_bic_azi_fia212,11,0.056,4,1438
1043,ods.bw_bic_azi_fia24,2,0.034,4,1438
1044,ods.bw_bic_azi_opa012,4,0.048,3,1436
1045,ods.bw_bic_azi_opa22,2,0.045,2,1439
1046,ods.bw_bic_azi_ops0200,2,0.033,2,1438
1047,ods.bw_bic_azi_ops0900,2,0.044,4,1435
1048,ods.bw_bic_azi_ops362,2,0.039,3,1435
1049,ods.bw_bic_azi_ops6600,1,0.031,4,1438
1050,ods.bw_bic_azi_pcs4a00,2,0.058,4,1439
1051,ods.bw_bic_azi_sda4022,2,0.031,3,1436
1052,ods.bw_bic_azi_sos7100,2,0.052,0,1439
1053,ods.bw_bic_azi_sram62,2,0.033,0,1436
1054,ods.bw_bic_azi_srsmv00,2,0.052,0,1438
1055,ods.bw_bic_azi_srsmw00,2,0.046,4,1435
1056,ods.bw_bic_azpcc_a012,3,0.055,4,1435
1057,ods.bw_bic_pzsrvtype,3,0.039,1,1436
1058,ods.bw_bic_tzprodfly,2,0.044,1,1436
1059,ods.bw_dd03l,2,0.031,4,1439
1060,ods.bw_rscurtrt,1,0.033,1,1437
1061,ods.cbp_t_addsc_product_supply,2,0.055,2,1439
1062,ods.cbp_t_approval_quotation_approval,2,0.035,3,1438
1063,ods.cbp_t_approval_quotation_approval_product,2,0.037,3,1436
1064,ods.cbp_t_confirmation_win_bidding_feedback,2,0.035,3,1435
1065,ods.cbp_t_confirmation_win_bidding_feedback_product,2,0.043,2,1437
1066,ods.cbp_t_eventbus_state,2,0.051,1,1435
1067,ods.cbp_t_label_def,2,0.048,3,1437
1068,ods.cbp_t_label_formula_detail,2,0.035,2,1437
1069,ods.cbp_t_label_values,2,0.044,3,1436
1070,ods.cbp_t_product_attribute,2,0.043,0,1439
1071,ods.cbp_t_product_feature,2,0.052,1,1437
1072,ods.cbp_t_product_fee,2,0.046,2,1437
1073,ods.cbp_t_product_info,2,0.037,3,1436
1074,ods.cbp_t_product_price,3,0.056,3,1436
1075,ods.cbp_t_product_special_application,2,0.049,0,1436
1076,ods.cbp_t_quotation_agents,2,0.059,1,1438
1077,ods.cbp_t_quotation_attribute,3,0.048,3,1436
1078,ods.cbp_t_quotation_info,2,0.048,4,1436
1079,ods.cbp_t_quotation_si,2,0.041,2,1438
1080,ods.cbp_t_quotation_validity_date,2,0.055,0,1437
1081,ods.cbp_t_stock_prepare_info,2,0.059,1,1435
1082,ods.cbp_t_stock_prepare_product,2,0.045,2,1439
1083,ods.cbp_t_stock_quantity_change_apply,2,0.058,1,1436
1084,ods.cbp_t_win_bidding_channel_contract_application,2,0.035,0,1435
1085,ods.cbp_t_win_bidding_order_package_application,2,0.059,4,1435
1086,ods.cbp_t_win_bidding_order_package_application_product,2,0.057,1,1436
1087,ods.cbp_t_win_bidding_price_bill_feedback,2,0.049,4,1438
1088,ods.cbp_t_win_bidding_price_bill_feedback_product,2,0.05,3,1439
1089,ods.cdop_m_product_info_tiger_rel,2,0.039,1,1439
1090,ods.cdop_t_0101_bu_new_tiger,1,0.052,1,1436
1091,ods.cdop_t_1001_con_inv_full,2,0.05,1,1437
1092,ods.cdop_t_1001_lenovo_lecoo_use,5,0.059,2,1436
1093,ods.cdop_t_1002_prc_pushout_rel_detail,3,0.038,1,1435
1094,ods.cdop_t_8000_prd_alc_cto_list,2,0.05,4,1438
1095,ods.cdop_t_8000_prd_alc_mtm_list,2,0.059,3,1438
1096,ods.cdop_t_codata_con_sp_backlog_detail,1,0.051,0,1438
1097,ods.cdop_t_codata_con_sp_si_detail,1,0.049,4,1436
1098,ods.cdop_t_isg_bu_new,2,0.035,4,1435
1099,ods.cdop_t_ssg_bu_new,1,0.051,4,1437
1100,ods.cdop_v_codata_region_inv_detail,2,0.051,1,1439
1101,ods.cdop_v_codata_region_po_detail,3,0.043,1,1435
1102,ods.cdop_v_codata_region_sti_detail,1,0.03,4,1439
1103,ods.cdop_v_region_detail_report,2,0.05,3,1437
1104,ods.cfe_exp_bw_mtm_cost,7,0.059,2,1435
1105,ods.cfe_exp_cfe_bome_plant,10,0.04,3,1439
1106,ods.cfe_exp_cfe_mtm_12mon_cost_fcst,2,0.056,1,1438
1107,ods.cfe_z_rpt_markup_distribution_his,3,0.032,0,1435
1108,ods.cfe_z_v_rpt_costadder_mtm,6,0.046,1,1438
1109,ods.chinabpportal_T_Lenovo_Lecoo_SalesData_Daily_ST,2,0.033,0,1435
1110,ods.chinabpportal_bp_resellersubtypeinfo,2,0.038,0,1436
1111,ods.chinabpportal_kapplicationinfo,4,0.037,1,1435
1112,ods.chinabpportal_kreselleraboutinfo,2,0.034,1,1436
1113,ods.chinabpportal_krrndlockinfo,2,0.039,4,1436
1114,ods.chinabpportal_krrsuperiordistributorinfo,2,0.05,3,1439
1115,ods.chinabpportal_ludp_xfdlx_ms_e04_agencyinfo_cdl,2,0.055,3,1436
1116,ods.chinabpportal_odh_k_reseller,2,0.04,4,1439
1117,ods.chinabpportal_purchasing_right,2,0.044,3,1436
1118,ods.ciop_m1002_prc_rel_product_mapping,1,0.035,4,1435
1119,ods.ciop_m1004_prc_con_customer_mapping_new,2,0.053,3,1436
1120,ods.ciop_m1004_prc_smb_customer_mapping_new,2,0.038,4,1436
1121,ods.ciop_prc_bms_con_reseller_transformation,2,0.057,4,1437
1122,ods.ciop_t_con_channel_supplement,1,0.042,3,1435
1123,ods.ciop_t_con_sec_by_sn_operate,2,0.053,4,1436
1124,ods.ciop_t_con_sti_manual_data,1,0.042,1,1437
1125,ods.ciop_t_m10001_area_mx_all_ordersi,2,0.048,0,1435
